video_id,face_present,num_faces,face_size_ratios,width,height,resolution,aspect_ratio,brightness,contrast,saturation,hue,estimated_gamma,sharpness
GVK3Iuko3XY.jpg,0,0,[0],1280,720,921600,1.78,79.65,59.89,180.05,104.32,54.85,122.63
t7Dj1ihPIXI.jpg,0,0,[0],1280,720,921600,1.78,49.18,51.37,105.19,85.82,36.38,300.25
AFGJJhmg2ts.jpg,1,1,[0.0506],1280,720,921600,1.78,142.86,52.23,58.06,108.08,126.52,39.85
ZALcVEBht1Y.jpg,0,0,[0],1280,720,921600,1.78,103.13,94.35,78.69,92.98,89.97,456.7
9bTn1Kvh3R0.jpg,1,1,[0.0728],1280,720,921600,1.78,144.42,57.96,63.04,73.47,128.51,30.03
ab4dOtKBe5E.jpg,0,0,[0],1280,720,921600,1.78,203.78,97.66,123.41,28.83,140.88,1136.87
tV4-36g8bN4.jpg,0,0,[0],1280,720,921600,1.78,75.78,77.69,109.1,59.61,59.52,876.0
fFHDlEaGbw8.jpg,0,0,[0],480,360,172800,1.33,69.08,62.62,27.72,26.69,64.92,663.6
TN85cQYnbK8.jpg,0,0,[0],1280,720,921600,1.78,107.07,89.83,0.0,0.0,107.07,1417.25
nRNgsannOCU.jpg,0,0,[0],1280,720,921600,1.78,43.52,38.89,166.9,111.09,30.85,42.91
tmPiPRtqfk4.jpg,0,0,[0],1280,720,921600,1.78,59.86,38.45,139.8,39.38,42.83,69.12
YfTS-Nzm3Xk.jpg,1,1,[0.0728],1280,720,921600,1.78,117.9,52.95,34.87,77.29,110.02,47.04
XKZL7J1owIc.jpg,0,0,[0],1280,720,921600,1.78,108.55,88.28,0.0,0.0,108.55,1771.94
1xUgqj8I9oM.jpg,0,0,[0],1280,720,921600,1.78,73.84,53.51,142.36,148.79,48.03,41.87
5RPGd89iLYg.jpg,0,0,[0],1280,720,921600,1.78,68.19,45.19,141.04,109.4,52.22,21.22
-1XU5bizpC0.jpg,0,0,[0],1280,720,921600,1.78,83.96,59.15,54.59,77.59,76.51,251.46
u2prvWlyWM8.jpg,1,1,[0.0352],1280,720,921600,1.78,47.07,39.11,81.96,27.82,40.27,50.88
79-Hkz8ZBGQ.jpg,0,0,[0],1280,720,921600,1.78,6.01,9.36,9.59,5.66,5.78,0.89
igNK6oT7h9E.jpg,1,1,[0.1506],1280,720,921600,1.78,99.1,49.39,151.42,20.58,76.97,6.26
FZ6WDO77j9o.jpg,1,2,"[0.0118, 0.012]",1280,720,921600,1.78,86.52,53.0,75.77,64.11,74.19,300.69
Lr9hHgcBxr4.jpg,0,0,[0],1280,720,921600,1.78,142.81,72.47,41.4,104.85,133.77,427.38
JqZDIdgr0nk.jpg,1,2,"[0.0083, 0.1043]",1280,720,921600,1.78,85.41,55.51,52.68,71.7,77.23,142.12
4VpShQds04I.jpg,1,1,[0.012],1280,720,921600,1.78,88.01,79.13,78.84,69.33,79.74,851.46
5HX54C0PPk0.jpg,1,1,[0.017],1280,720,921600,1.78,173.75,68.12,74.6,34.52,153.51,248.17
VCvuMpWDuLA.jpg,1,1,[0.0506],1280,720,921600,1.78,43.5,42.48,75.59,60.31,35.67,52.02
fwBzmXJ2ijU.jpg,0,0,[0],1280,720,921600,1.78,219.5,61.77,96.03,109.92,168.75,302.32
iA73REVzVAI.jpg,1,1,[0.0728],1280,720,921600,1.78,49.76,40.1,96.5,68.66,38.71,158.87
jjPBPJ-f74U.jpg,0,0,[0],1280,720,921600,1.78,219.5,61.77,96.03,109.92,168.75,302.32
4ZOHeBAFviA.jpg,0,0,[0],1280,720,921600,1.78,107.71,89.98,0.0,0.0,107.71,1324.55
bAT8mdD01E8.jpg,0,0,[0],1280,720,921600,1.78,160.37,54.58,50.23,44.99,148.7,139.11
vLeUoTE1vXQ.jpg,0,0,[0],1280,720,921600,1.78,56.04,53.42,68.67,77.24,48.29,230.86
CxeWCIKtpMs.jpg,0,0,[0],1280,720,921600,1.78,37.77,50.74,13.26,4.93,35.01,297.72
pLRTBpmV6PA.jpg,1,1,[0.1049],1280,720,921600,1.78,70.63,41.4,126.19,86.98,50.09,298.17
gEDiC6n6C5k.jpg,1,1,[0.0728],1280,720,921600,1.78,64.69,35.92,75.33,102.57,54.29,40.31
WNEbSJF8n0o.jpg,1,2,"[0.0118, 0.0083]",1280,720,921600,1.78,49.94,41.19,55.02,72.37,44.54,53.7
2vYeaxWli0o.jpg,1,1,[0.0118],1280,720,921600,1.78,96.33,50.11,117.03,23.75,77.8,77.44
lfbNFvV1l0A.jpg,0,0,[0],1280,720,921600,1.78,246.71,102.8,219.99,94.79,170.35,48.34
RsnAyN7hUhI.jpg,0,0,[0],1280,720,921600,1.78,123.79,79.18,33.45,66.73,116.78,177.76
epZDv765AyY.jpg,0,0,[0],1280,720,921600,1.78,132.35,76.2,244.0,48.54,63.71,37.48
XQO6N6mONVU.jpg,0,0,[0],1280,720,921600,1.78,98.67,62.78,93.04,159.22,82.02,222.47
rKA6HeAg4vo.jpg,0,0,[0],480,360,172800,1.33,13.6,31.26,17.83,22.85,12.88,1348.43
oI0YmX2N1nE.jpg,1,1,[0.1043],1280,720,921600,1.78,123.75,44.0,65.94,68.25,108.89,13.38
QdI7sMp5pfc.jpg,1,1,[0.0171],1280,720,921600,1.78,81.48,55.08,89.87,53.18,64.08,86.52
Chi38dlC5Hw.jpg,0,0,[0],1280,720,921600,1.78,57.28,35.49,66.88,62.44,48.89,189.74
nweet5x1Mrw.jpg,0,0,[0],1280,720,921600,1.78,86.27,49.79,69.29,132.43,74.56,61.21
M8bOB9y0c_w.jpg,0,0,[0],1280,720,921600,1.78,112.11,73.42,47.65,58.66,102.07,190.85
V96pk2NLEss.jpg,1,1,[0.0171],1280,720,921600,1.78,96.98,52.02,70.0,20.89,86.02,47.39
uydfrhqiTb0.jpg,0,0,[0],480,360,172800,1.33,118.2,82.42,52.42,80.24,103.68,815.54
zgZ4zfbHwu4.jpg,0,0,[0],480,360,172800,1.33,97.52,90.9,16.84,39.91,96.45,1397.46
S290bamu8mE.jpg,0,0,[0],1280,720,921600,1.78,71.57,36.79,101.41,37.0,59.61,49.27
gfrlf-R3SFs.jpg,1,1,[0.0118],1280,720,921600,1.78,103.6,45.36,151.18,133.59,73.64,302.19
6EdL8a8avow.jpg,0,0,[0],480,360,172800,1.33,59.64,47.23,163.46,133.58,44.26,445.44
ch4ZUpMd4mE.jpg,0,0,[0],1280,720,921600,1.78,115.08,84.59,51.06,72.35,107.85,6144.63
AM-TY0TO99A.jpg,0,0,[0],1280,720,921600,1.78,3.7,24.38,0.0,0.0,3.7,365.92
y1_Ay9bLFGM.jpg,1,1,[0.0506],1280,720,921600,1.78,89.98,45.69,74.97,63.15,78.12,14.38
xmBEWz50GCk.jpg,1,1,[0.0728],1280,720,921600,1.78,52.29,35.53,91.03,18.3,43.39,44.91
MfnDa7DJq5k.jpg,0,0,[0],1280,720,921600,1.78,251.28,27.96,4.22,14.06,249.57,523.08
YPuygEsfOnM.jpg,0,0,[0],1280,720,921600,1.78,120.39,62.01,150.82,74.26,80.22,3507.01
aOLf8VO8bZ0.jpg,0,0,[0],1280,720,921600,1.78,82.12,33.48,1.09,0.82,82.04,258.73
2Cy9JAR3vw4.jpg,0,0,[0],480,360,172800,1.33,154.92,107.41,67.7,44.75,137.14,823.88
n9UsovOZmAo.jpg,1,2,"[0.0172, 0.0244]",1280,720,921600,1.78,123.25,72.84,90.97,83.59,106.49,633.73
VzlIVEgSGPI.jpg,0,0,[0],1280,720,921600,1.78,193.15,68.58,41.03,18.92,181.53,199.25
3klQTlWgI_E.jpg,0,0,[0],1280,720,921600,1.78,116.47,61.74,64.45,43.58,105.12,213.33
NOfeYaChBF4.jpg,1,1,[0.0506],1280,720,921600,1.78,110.94,41.9,59.58,37.05,97.47,11.47
xQpdmPcMtlo.jpg,0,0,[0],1280,720,921600,1.78,98.11,53.06,92.06,129.41,78.48,135.29
ySMD-pczScw.jpg,1,1,[0.0352],1280,720,921600,1.78,55.49,36.96,83.65,39.4,45.4,89.84
creRnh8Oxq0.jpg,0,0,[0],480,360,172800,1.33,155.17,96.23,38.15,88.13,145.32,1005.97
7ZyS672E1XU.jpg,0,0,[0],1280,720,921600,1.78,85.72,62.63,101.83,147.92,70.19,120.99
30AhvW0ojPM.jpg,1,1,[0.017],1280,720,921600,1.78,155.54,47.03,50.45,58.11,140.67,94.55
nvURVHAGF8U.jpg,0,0,[0],1280,720,921600,1.78,67.72,49.13,43.29,66.94,62.01,425.23
rebNlw5akCk.jpg,1,1,[0.0352],1280,720,921600,1.78,51.34,39.4,56.21,83.64,46.03,28.88
DP1Tw_Raw8A.jpg,0,0,[0],1280,720,921600,1.78,51.5,43.91,155.8,120.94,36.83,94.19
wMiqHVKH7bw.jpg,0,0,[0],1280,720,921600,1.78,67.58,41.21,39.65,69.66,63.33,974.43
UebWGypM9zo.jpg,1,1,[0.1164],1280,720,921600,1.78,92.16,49.2,82.44,56.08,77.46,11.69
TzbOMTLKkbE.jpg,0,0,[0],1280,720,921600,1.78,53.62,59.68,86.14,55.18,46.12,225.01
PM5gF1LfIDY.jpg,1,1,[0.0352],1280,720,921600,1.78,57.84,34.22,135.16,15.91,42.7,21.5
zhQQZU1ar8I.jpg,0,0,[0],480,360,172800,1.33,3.74,22.82,0.2,0.17,3.74,251.11
3mD29Cdkr1o.jpg,0,0,[0],1280,720,921600,1.78,86.3,57.87,14.38,89.09,84.5,245.45
hgOS3WcUP5Y.jpg,0,0,[0],1280,720,921600,1.78,75.77,50.46,28.57,78.29,70.79,92.98
OIHr4Q9piRQ.jpg,1,1,[0.0448],480,360,172800,1.33,105.85,78.59,78.81,35.5,91.34,449.76
1e9pLcZXkqQ.jpg,0,0,[0],1280,720,921600,1.78,196.03,53.04,30.31,38.12,186.58,186.9
LQBQbah-9Kw.jpg,0,0,[0],1280,720,921600,1.78,172.33,70.58,137.83,135.2,115.31,62.43
3h7lL-HWXjE.jpg,0,0,[0],1280,720,921600,1.78,66.64,41.37,29.72,107.06,62.17,257.6
KmsrNIqxpOs.jpg,0,0,[0],1280,720,921600,1.78,236.53,64.79,17.71,10.5,231.5,416.77
NvDyZLOyD1o.jpg,0,0,[0],1280,720,921600,1.78,43.79,39.14,79.51,78.0,39.01,1673.77
mTVi_J6tJxU.jpg,0,0,[0],1280,720,921600,1.78,85.69,49.71,182.46,165.15,49.92,1826.57
vrlSyQ4s8IQ.jpg,0,0,[0],1280,720,921600,1.78,198.94,67.85,98.86,101.81,165.52,759.85
P5zYsyBssbQ.jpg,1,1,[0.0247],1280,720,921600,1.78,36.98,35.03,88.15,81.73,27.28,300.82
pfJEjL2CyPA.jpg,0,0,[0],1280,720,921600,1.78,77.16,52.57,113.18,103.22,65.58,271.0
0nbFxhUzrGw.jpg,0,0,[0],1280,720,921600,1.78,198.43,68.12,99.05,101.81,165.08,788.03
4Bs-I4iZAMA.jpg,0,0,[0],1280,720,921600,1.78,36.49,33.41,80.78,77.33,31.11,203.9
Vc4J471cj_Q.jpg,1,1,[0.0352],1280,720,921600,1.78,105.54,59.54,60.59,49.68,96.04,36.45
oZu2XF-_4CA.jpg,1,1,[0.1502],1280,720,921600,1.78,140.36,87.17,60.78,67.13,130.1,478.63
V8-RaTdzkjc.jpg,0,0,[0],1280,720,921600,1.78,66.28,41.93,74.71,55.39,58.41,64.99
lL2cwoZ5nyY.jpg,0,0,[0],1280,720,921600,1.78,75.95,70.8,59.27,100.85,68.98,210.05
lGy1KnHC1oA.jpg,0,0,[0],1280,720,921600,1.78,224.18,78.91,168.33,80.94,174.38,40.06
jhMclKuqymI.jpg,0,0,[0],1280,720,921600,1.78,93.52,71.84,55.41,110.51,85.33,62.15
rVZkw-fJm0A.jpg,0,0,[0],1280,720,921600,1.78,112.79,65.87,114.09,100.25,83.34,805.72
lSfhpE_MaZA.jpg,0,0,[0],1280,720,921600,1.78,108.64,88.37,0.0,0.0,108.64,1724.33
AZOHv-0uPTE.jpg,1,1,[0.0171],1280,720,921600,1.78,61.09,40.21,127.68,72.61,40.97,71.29
TzllPkDpSJ0.jpg,1,1,[0.0118],1280,720,921600,1.78,98.78,64.66,38.14,24.3,90.23,130.37
rmSPKJpdOLo.jpg,1,2,"[0.151, 0.1046]",1280,720,921600,1.78,123.24,65.32,118.57,23.46,96.52,190.49
vYL_6wKYq74.jpg,1,1,[0.1302],480,360,172800,1.33,68.05,56.97,65.8,35.74,58.02,350.04
ucgEAEol6fM.jpg,1,1,[0.0082],1280,720,921600,1.78,151.83,74.24,39.96,72.64,143.44,447.59
eCRtrwgl7h0.jpg,0,0,[0],1280,720,921600,1.78,160.71,67.57,58.18,110.85,145.43,379.94
7SXYjs_ky-A.jpg,0,0,[0],1280,720,921600,1.78,110.63,74.03,166.31,111.85,87.88,392.06
Soiz66dTpSA.jpg,1,1,[0.0352],1280,720,921600,1.78,78.64,57.19,107.25,72.08,58.33,51.61
w8swNT2Q8AM.jpg,0,0,[0],480,360,172800,1.33,134.16,111.66,29.24,39.57,130.01,1570.2
MpZ2I_U4Aa0.jpg,0,0,[0],1280,720,921600,1.78,196.72,40.4,36.94,101.29,185.3,163.99
rcn1ZswmX_0.jpg,0,0,[0],480,360,172800,1.33,74.22,51.43,59.13,39.94,63.67,1162.1
ekyc-ky1O7Y.jpg,0,0,[0],1280,720,921600,1.78,26.3,40.86,65.18,63.2,21.93,246.45
IHlKxi5580Q.jpg,1,2,"[0.0244, 0.0506]",1280,720,921600,1.78,86.76,57.29,87.04,52.51,74.15,43.79
zNiZaeLbSu8.jpg,0,0,[0],1280,720,921600,1.78,113.37,19.68,6.45,26.5,112.3,52.27
tqk7G__9kkk.jpg,0,0,[0],1280,720,921600,1.78,108.17,89.53,0.0,0.0,108.17,1682.33
o6ZiNxF3qeE.jpg,0,0,[0],1280,720,921600,1.78,60.49,50.54,9.5,12.94,59.5,956.29
GI0_IANks0I.jpg,1,1,[0.0247],1280,720,921600,1.78,66.87,59.32,47.1,69.61,61.12,285.79
hyCDMmvJu9A.jpg,0,0,[0],480,360,172800,1.33,151.33,84.31,148.17,24.84,88.7,394.68
UeWhOLTh1jM.jpg,1,1,[0.0171],1280,720,921600,1.78,80.87,53.23,46.74,41.08,75.43,68.14
T4OGZpndQgU.jpg,0,0,[0],1280,720,921600,1.78,102.7,67.08,179.84,133.47,71.71,98.15
MN8xa9KUzWM.jpg,1,2,"[0.0082, 0.0728]",1280,720,921600,1.78,152.69,65.29,37.5,29.78,140.49,333.56
cUstHOU7oGA.jpg,1,1,[0.0506],1280,720,921600,1.78,90.27,48.92,90.98,40.89,71.9,39.1
RhCu2L1gF7s.jpg,0,0,[0],480,360,172800,1.33,48.17,68.16,130.54,82.1,37.21,748.0
hsIc6lsxA0E.jpg,0,0,[0],1280,720,921600,1.78,24.4,21.7,80.66,93.09,21.18,37.74
c_4nWx8QoAQ.jpg,0,0,[0],1280,720,921600,1.78,197.63,68.56,99.33,101.82,164.39,831.0
UjE1Zjv1k-s.jpg,0,0,[0],1280,720,921600,1.78,6.38,23.22,3.29,4.91,6.31,159.24
2jY9fvfoZKk.jpg,0,0,[0],1280,720,921600,1.78,89.84,55.13,60.63,73.71,78.83,831.16
wtKO8XEXah4.jpg,0,0,[0],1280,720,921600,1.78,68.53,38.24,17.02,102.93,66.17,59.87
hbzCWYParNM.jpg,0,0,[0],1280,720,921600,1.78,193.26,66.99,132.34,80.84,152.61,350.87
JC7NHvQ44AI.jpg,0,0,[0],480,360,172800,1.33,80.45,63.73,132.15,43.15,54.33,1697.71
eftYVg4jMpc.jpg,0,0,[0],1280,720,921600,1.78,219.5,61.77,96.03,109.92,168.75,302.32
koBccw7Bjuc.jpg,0,0,[0],480,360,172800,1.33,3.74,22.83,0.21,0.17,3.74,248.79
53ylZCMifgk.jpg,0,0,[0],1280,720,921600,1.78,85.46,64.55,98.24,108.37,73.14,177.06
JcBJjsXZKak.jpg,0,0,[0],1280,720,921600,1.78,197.84,50.06,46.89,64.16,180.24,102.17
g6G3oLbELNQ.jpg,1,1,[0.0058],1280,720,921600,1.78,69.83,53.88,110.45,109.0,54.84,113.33
ZfQKQl_xhCQ.jpg,1,3,"[0.0506, 0.0506, 0.0506]",1280,720,921600,1.78,82.32,65.99,74.91,58.3,65.78,41.66
Ei_cxozKmBg.jpg,0,0,[0],1280,720,921600,1.78,73.21,56.83,54.49,32.69,67.19,356.66
NMvV4q6jQvY.jpg,1,1,[0.0632],480,360,172800,1.33,62.77,56.22,46.76,54.08,56.91,583.16
kUWpqeg64XY.jpg,1,1,[0.0506],1280,720,921600,1.78,154.06,46.01,74.77,53.1,130.48,39.65
7deBrFhC9aA.jpg,0,0,[0],480,360,172800,1.33,154.7,97.53,131.46,58.08,116.32,1077.39
hUc51gGn5wk.jpg,0,0,[0],480,360,172800,1.33,120.78,68.24,140.16,26.37,96.65,121.58
rZ0KVloLxJw.jpg,0,0,[0],1280,720,921600,1.78,7.09,18.85,23.75,28.45,5.93,26.37
DCGktcGM1Xw.jpg,0,0,[0],1280,720,921600,1.78,207.71,48.13,76.94,133.63,173.61,66.44
ueb0P6qCvcw.jpg,0,0,[0],1280,720,921600,1.78,180.66,65.54,120.22,125.18,137.77,412.73
HQo1EwrKFak.jpg,0,0,[0],1280,720,921600,1.78,132.1,79.48,141.06,36.89,108.73,257.45
fdS3EsFzlBA.jpg,0,0,[0],480,360,172800,1.33,84.05,59.27,124.83,93.15,59.35,982.88
U0AKG01mYQU.jpg,0,0,[0],1280,720,921600,1.78,84.75,53.3,181.05,96.81,61.17,23.53
Lc8h1NCuvf8.jpg,1,1,[0.0352],1280,720,921600,1.78,123.39,79.14,77.03,30.21,111.18,638.62
UyVRpjq5-sc.jpg,0,0,[0],1280,720,921600,1.78,165.66,45.11,78.35,101.04,144.01,204.82
iFmEeltAIik.jpg,0,0,[0],1280,720,921600,1.78,79.09,56.76,153.22,55.23,57.96,117.41
9wvAtXH34gg.jpg,1,1,[0.0352],1280,720,921600,1.78,57.84,34.22,135.16,15.91,42.7,21.5
4Jfyus9SY3o.jpg,1,1,[0.0352],1280,720,921600,1.78,173.45,78.93,118.5,81.12,133.99,274.13
erlbrbWwHyU.jpg,1,1,[0.0728],1280,720,921600,1.78,67.44,37.86,59.42,71.09,57.0,37.59
yF2FDycOaYI.jpg,0,0,[0],1280,720,921600,1.78,209.02,93.48,133.05,30.29,151.48,619.52
xi16lEpNGR8.jpg,0,0,[0],1280,720,921600,1.78,52.55,69.21,95.02,93.7,44.76,164.22
ojh0BP_baxI.jpg,0,0,[0],480,360,172800,1.33,110.07,75.52,44.46,53.89,101.09,727.52
CgssPOIzeQI.jpg,0,0,[0],480,360,172800,1.33,130.43,88.52,65.77,27.66,115.28,1070.91
6ZnLteIBIsw.jpg,0,0,[0],1280,720,921600,1.78,181.1,72.77,152.37,157.09,123.96,539.91
hI5rtiHgLjI.jpg,0,0,[0],1280,720,921600,1.78,51.62,44.27,97.33,58.02,41.05,183.95
aNOyAJ9V4Qw.jpg,0,0,[0],1280,720,921600,1.78,72.28,45.18,113.36,97.45,59.95,182.2
KXZMQfzfBVg.jpg,0,0,[0],1280,720,921600,1.78,219.5,61.77,96.03,109.92,168.75,302.32
VU2gBYvLr98.jpg,0,0,[0],1280,720,921600,1.78,77.25,46.27,125.32,10.4,55.78,78.12
7G97SONz3Ik.jpg,1,1,[0.0352],1280,720,921600,1.78,82.42,60.59,134.84,85.74,58.51,169.65
D1BHjWF4hkQ.jpg,0,0,[0],1280,720,921600,1.78,28.51,20.04,82.28,114.17,23.57,242.87
3hlhjGMWpYg.jpg,0,0,[0],1280,720,921600,1.78,181.23,86.27,150.38,25.21,139.2,126.09
qHZ2iCh531w.jpg,0,0,[0],1280,720,921600,1.78,71.97,50.11,61.69,64.67,63.07,262.98
t11S5FdUFTY.jpg,0,0,[0],1280,720,921600,1.78,40.45,48.43,199.43,110.45,26.79,737.98
HPwGQ-R_AxY.jpg,0,0,[0],480,360,172800,1.33,188.65,109.11,0.94,8.62,188.31,983.23
7pb2LNzpAYY.jpg,1,1,[0.0308],480,360,172800,1.33,94.48,60.86,31.8,38.71,87.96,188.32
j40MH2XHKV0.jpg,0,0,[0],480,360,172800,1.33,74.96,59.48,56.55,25.7,65.57,300.04
4b7mGY3u-98.jpg,1,1,[0.0244],1280,720,921600,1.78,84.72,56.7,109.11,105.42,69.05,414.47
i1Gv2AGkIS8.jpg,1,1,[0.1506],1280,720,921600,1.78,149.89,77.88,86.24,50.75,131.35,28.47
hpmBiil6EfA.jpg,0,0,[0],1280,720,921600,1.78,213.03,78.16,166.0,156.17,143.99,370.15
qPggXGgSmUk.jpg,0,0,[0],1280,720,921600,1.78,112.76,92.26,61.54,48.62,91.49,739.82
eMC4X40frP0.jpg,1,1,[0.0058],1280,720,921600,1.78,72.83,58.21,57.52,111.64,65.78,97.32
zHsnkSDeVzE.jpg,0,0,[0],1280,720,921600,1.78,91.74,65.32,103.28,164.52,75.89,99.53
a4_7VWSmkkU.jpg,0,0,[0],1280,720,921600,1.78,165.99,88.47,43.69,43.58,153.41,274.99
OdBkV3l6OwU.jpg,0,0,[0],1280,720,921600,1.78,78.6,41.72,82.94,44.9,67.04,17.87
8rSweIoFRN8.jpg,0,0,[0],1280,720,921600,1.78,156.57,74.96,73.65,86.91,141.08,874.55
R0-3iA6rDTg.jpg,1,1,[0.0728],1280,720,921600,1.78,111.46,71.38,68.96,52.35,97.12,1198.58
NFX5RzQNeT0.jpg,0,0,[0],1280,720,921600,1.78,168.28,58.08,142.2,84.63,134.74,632.95
ry4wv0qQ6Mg.jpg,0,0,[0],1280,720,921600,1.78,132.1,50.6,98.74,101.57,100.14,76.43
Qtl7ghktR7Q.jpg,0,0,[0],1280,720,921600,1.78,2.25,21.65,0.0,0.0,2.25,175.59
GrHk61JehMM.jpg,0,0,[0],1280,720,921600,1.78,159.96,59.66,57.6,73.34,145.81,113.47
3rJ3BPeLnUk.jpg,1,1,[0.0308],480,360,172800,1.33,57.15,45.59,82.85,68.18,41.94,58.06
4zs8kskoK_Q.jpg,1,1,[0.0308],480,360,172800,1.33,116.57,76.67,51.21,83.09,105.28,327.85
DXAg2cRtSpI.jpg,1,1,[0.0506],1280,720,921600,1.78,56.92,50.05,46.46,89.69,51.18,42.87
AeO1cn1QDfQ.jpg,0,0,[0],1280,720,921600,1.78,168.85,76.99,55.91,55.23,155.19,37.58
E9KJjYtPSoQ.jpg,0,0,[0],1280,720,921600,1.78,29.13,44.86,126.51,39.3,23.37,717.95
QwU_idhInT4.jpg,0,0,[0],1280,720,921600,1.78,175.35,92.46,17.34,32.23,170.4,1129.32
ixQSBHKHmwc.jpg,1,2,"[0.0083, 0.116]",1280,720,921600,1.78,145.22,59.8,15.28,19.04,142.34,203.45
oX-vnKOd48w.jpg,1,1,[0.0171],1280,720,921600,1.78,149.8,67.61,102.85,43.5,127.64,92.54
fAqI_9FHa7A.jpg,1,1,[0.0246],1280,720,921600,1.78,69.37,64.32,135.85,55.68,51.13,175.41
ShmRpf2FWVs.jpg,0,0,[0],480,360,172800,1.33,17.73,19.66,83.38,58.96,14.36,124.55
VryNTHQ75Co.jpg,0,0,[0],480,360,172800,1.33,53.52,53.62,18.13,22.43,50.76,281.25
G0vW7n5M1f4.jpg,0,0,[0],1280,720,921600,1.78,110.06,78.25,56.61,45.98,101.81,207.87
Rp263v3xo6I.jpg,1,1,[0.0171],1280,720,921600,1.78,154.03,78.89,100.0,41.38,130.18,312.0
ubcvzhBGiR0.jpg,0,0,[0],1280,720,921600,1.78,88.26,47.66,115.0,128.07,65.98,57.11
-f1veXRMR5M.jpg,1,2,"[0.0247, 0.012]",1280,720,921600,1.78,142.89,63.65,78.11,64.41,122.62,98.54
mjRckFszSas.jpg,0,0,[0],1280,720,921600,1.78,67.68,58.09,83.03,30.02,58.42,22.18
Y9FzfLXwKv8.jpg,0,0,[0],1280,720,921600,1.78,106.83,66.52,98.93,163.84,88.27,111.17
ZZS4TrUGsjc.jpg,0,0,[0],480,360,172800,1.33,1.79,15.52,0.0,0.0,1.79,287.03
PFESdjMvGJU.jpg,0,0,[0],1280,720,921600,1.78,174.65,75.19,17.36,109.75,168.45,194.38
LTvyNqcs-cE.jpg,1,4,"[0.0118, 0.0083, 0.0118, 0.0082]",1280,720,921600,1.78,72.3,52.82,117.63,58.2,56.01,114.83
-2aVrHh0t8s.jpg,1,1,[0.0244],1280,720,921600,1.78,128.81,43.09,64.64,42.8,114.68,22.98
-mo0023it6M.jpg,1,1,[0.0083],1280,720,921600,1.78,104.18,56.01,72.58,74.93,88.89,57.39
KaHV__P7GHg.jpg,1,1,[0.0117],1280,720,921600,1.78,96.24,67.83,63.65,97.41,86.04,115.52
SXIO2eh93S0.jpg,0,0,[0],1280,720,921600,1.78,120.56,88.47,65.12,81.11,105.59,425.98
_Mzax0mH0L0.jpg,0,0,[0],1280,720,921600,1.78,68.95,51.36,50.59,62.13,60.14,487.39
jUbafS0hSGo.jpg,0,0,[0],1280,720,921600,1.78,30.23,65.34,0.02,0.05,30.23,922.28
F9gwkViSY3Y.jpg,0,0,[0],1280,720,921600,1.78,151.55,50.96,115.53,115.13,111.49,44.51
6bA9jgFhy2U.jpg,0,0,[0],1280,720,921600,1.78,126.09,65.74,157.87,134.43,86.25,74.23
_i--4FYVyOs.jpg,1,7,"[0.0058, 0.0058, 0.0084, 0.0058, 0.0058, 0.0083, 0.0058]",1280,720,921600,1.78,103.94,80.47,78.38,69.55,92.2,453.31
QXBLerNha80.jpg,1,1,[0.0246],1280,720,921600,1.78,42.82,37.48,85.22,35.4,36.04,33.01
xZox7DHPQB8.jpg,1,1,[0.0118],1280,720,921600,1.78,76.85,43.22,132.52,89.17,51.87,27.9
EHzs3TI2SRc.jpg,1,1,[0.0506],1280,720,921600,1.78,76.75,40.42,62.58,54.78,66.21,414.73
z2Jc4OphlEg.jpg,1,1,[0.0352],1280,720,921600,1.78,145.74,63.56,75.42,74.43,124.92,299.67
pxQkKB_0Wkg.jpg,1,1,[0.0506],1280,720,921600,1.78,48.42,35.76,82.02,23.47,40.98,47.15
xQLPXa9EP9o.jpg,1,1,[0.1676],1280,720,921600,1.78,77.5,57.47,112.27,28.29,59.63,257.13
jtUcM-hVVnA.jpg,0,0,[0],1280,720,921600,1.78,193.26,66.99,132.34,80.84,152.61,350.87
FYEgiDDLcQg.jpg,1,1,[0.1046],1280,720,921600,1.78,120.51,57.61,181.31,104.3,82.2,56.19
mE0S4249iA0.jpg,0,0,[0],1280,720,921600,1.78,78.81,56.04,105.31,76.44,66.96,2318.59
IuN3stUjPZ8.jpg,0,0,[0],1280,720,921600,1.78,251.47,24.27,3.13,11.74,250.35,221.82
d2dE14igaFw.jpg,1,1,[0.0638],480,360,172800,1.33,145.48,72.82,65.21,47.6,129.12,1030.48
oqJaEAIuYVE.jpg,0,0,[0],1280,720,921600,1.78,102.66,67.07,179.6,133.45,71.71,98.07
SB2n6biiNeg.jpg,1,1,[0.0506],1280,720,921600,1.78,79.94,65.06,109.1,101.24,61.21,282.83
CUaGokrD4H4.jpg,0,0,[0],1280,720,921600,1.78,159.27,60.43,140.08,20.9,110.59,253.87
eJxT70JFoGA.jpg,0,0,[0],480,360,172800,1.33,50.25,42.85,139.57,57.73,35.89,993.28
DAaOKvyWMLs.jpg,0,0,[0],1280,720,921600,1.78,17.65,20.1,58.4,7.78,13.35,8.94
CJeGfNFJOOQ.jpg,1,1,[0.0246],1280,720,921600,1.78,188.53,54.94,37.25,92.57,175.03,90.7
14lLjTLiTgQ.jpg,0,0,[0],1280,720,921600,1.78,64.24,53.46,152.09,65.2,46.2,595.68
LH494NTXRRE.jpg,0,0,[0],1280,720,921600,1.78,67.71,46.84,158.35,13.39,46.91,44.14
